id,book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url,genres,description
71,71,71,71,1,6008945902,4428999716357,Michael Miller,2016.0,Great sects and schisms in Judaism,Great sects and schisms in Judaism,eng,3.18,3580,3580,358,358,537,1432,895,358,https://example.com/bookcovers/71.jpg,https://example.com/bookcovers/small/71.jpg,"Science Fiction, Historical Fiction, Horror",This is a fictional description for the book 'Great sects and schisms in Judaism' by Michael Miller.
72,72,72,72,1,5827657837,4260641216357,"Robert Moore, David Smith, Emily Miller",2008.0,When the Night Falls,When the Night Falls,eng,2.63,6894,6894,689,2068,1723,1378,1034,691,https://example.com/bookcovers/72.jpg,https://example.com/bookcovers/small/72.jpg,"Young Adult, Historical Fiction, Literary Fiction","This is a fictional description for the book 'When the Night Falls' by Robert Moore, David Smith, Emily Miller."
73,73,73,73,1,4130462441,0834783050601,Robert Taylor,1912.0,The lady of secrets,The lady of secrets,eng,4.84,1074,1074,107,10,42,107,268,647,https://example.com/bookcovers/73.jpg,https://example.com/bookcovers/small/73.jpg,"Historical Fiction, Biography",This is a fictional description for the book 'The lady of secrets' by Robert Taylor.
74,74,74,74,1,9908869629,1424260920687,"Linda Wilson, Sarah Thomas",1968.0,We Are Theologians: Strengthening the People of God,We Are Theologians: Strengthening the People of God,eng,4.54,7991,7991,799,79,319,799,1997,4797,https://example.com/bookcovers/74.jpg,https://example.com/bookcovers/small/74.jpg,"Mystery, Romance","This is a fictional description for the book 'We Are Theologians: Strengthening the People of God' by Linda Wilson, Sarah Thomas."
75,75,75,75,1,3217563877,3432337983349,John Johnson,1959.0,Girls out late (Girls #3),Girls out late (Girls #3),eng,4.16,6470,6470,647,129,517,970,2264,2590,https://example.com/bookcovers/75.jpg,https://example.com/bookcovers/small/75.jpg,"Biography, Fantasy",This is a fictional description for the book 'Girls out late (Girls #3)' by John Johnson.
76,76,76,76,1,7239464194,5970072219714,"Emily Thomas, Michael Wilson",1985.0,What's Luck Got to Do with It?: How Smarter Government Can Rescue the American Dream,What's Luck Got to Do with It?: How Smarter Government Can Rescue the American Dream,eng,3.75,9849,9849,984,492,984,2462,3939,1972,https://example.com/bookcovers/76.jpg,https://example.com/bookcovers/small/76.jpg,"Biography, Horror","This is a fictional description for the book 'What's Luck Got to Do with It?: How Smarter Government Can Rescue the American Dream' by Emily Thomas, Michael Wilson."
77,77,77,77,1,7584396449,4850091940265,"James Wilson, Robert Thomas",1935.0,Economics For Dummies,Economics For Dummies,eng,1.47,4437,4437,443,1331,1109,887,665,445,https://example.com/bookcovers/77.jpg,https://example.com/bookcovers/small/77.jpg,Biography,"This is a fictional description for the book 'Economics For Dummies' by James Wilson, Robert Thomas."
78,78,78,78,1,2115985218,0146711331113,Sarah Brown,1990.0,Hunt for the Shadow Wolf: The lost history of wolves in Britain and the myths and stories that surround them,Hunt for the Shadow Wolf: The lost history of wolves in Britain and the myths and stories that surround them,eng,4.72,4546,4546,454,45,181,454,1136,2730,https://example.com/bookcovers/78.jpg,https://example.com/bookcovers/small/78.jpg,"Horror, Mystery, Fantasy",This is a fictional description for the book 'Hunt for the Shadow Wolf: The lost history of wolves in Britain and the myths and stories that surround them' by Sarah Brown.
79,79,79,79,1,2810707120,2875322401308,"Linda Taylor, Michael Miller, Emily Taylor",2021.0,Moving Up On Manolos,Moving Up On Manolos,eng,3.74,4506,4506,450,225,450,1126,1802,903,https://example.com/bookcovers/79.jpg,https://example.com/bookcovers/small/79.jpg,"Non-fiction, Science Fiction","This is a fictional description for the book 'Moving Up On Manolos' by Linda Taylor, Michael Miller, Emily Taylor."
80,80,80,80,1,9000118827,0824850387522,"James Johnson, Linda Johnson",1930.0,The British Constitution,The British Constitution,eng,3.3,4243,4243,424,424,636,1697,1060,426,https://example.com/bookcovers/80.jpg,https://example.com/bookcovers/small/80.jpg,"Romance, Historical Fiction","This is a fictional description for the book 'The British Constitution' by James Johnson, Linda Johnson."
81,81,81,81,1,1703464595,5166332160818,Linda Miller,1949.0,The Abode,The Abode,eng,3.53,9327,9327,932,466,932,2331,3730,1868,https://example.com/bookcovers/81.jpg,https://example.com/bookcovers/small/81.jpg,Mystery,This is a fictional description for the book 'The Abode' by Linda Miller.
82,82,82,82,1,5968848336,6605552686893,"Linda Davis, Michelle Johnson, Sarah Smith",1974.0,"Das einzige Kind, Im Zeichen des Löwen","Das einzige Kind, Im Zeichen des Löwen",eng,2.84,6190,6190,619,1857,1547,1238,928,620,https://example.com/bookcovers/82.jpg,https://example.com/bookcovers/small/82.jpg,"Literary Fiction, Non-fiction","This is a fictional description for the book 'Das einzige Kind, Im Zeichen des Löwen' by Linda Davis, Michelle Johnson, Sarah Smith."
83,83,83,83,1,8759662466,7831489072021,Linda Thomas,1949.0,Las estrellas nos atacan,Las estrellas nos atacan,eng,3.73,4570,4570,457,228,457,1142,1828,915,https://example.com/bookcovers/83.jpg,https://example.com/bookcovers/small/83.jpg,"Romance, Horror",This is a fictional description for the book 'Las estrellas nos atacan' by Linda Thomas.
84,84,84,84,1,5173962998,1980625368953,"Emily Moore, Linda Davis",1905.0,Autoritratto: Storia e tecnologia dell'immagine di sé dall'antichità a selfie,Autoritratto: Storia e tecnologia dell'immagine di sé dall'antichità a selfie,eng,4.93,9014,9014,901,90,360,901,2253,5410,https://example.com/bookcovers/84.jpg,https://example.com/bookcovers/small/84.jpg,"Fantasy, Horror, Young Adult","This is a fictional description for the book 'Autoritratto: Storia e tecnologia dell'immagine di sé dall'antichità a selfie' by Emily Moore, Linda Davis."
85,85,85,85,1,9402316052,2988263160702,"John Taylor, Michael Brown",1979.0,The Discerning Heart: Exploring the Christian Path,The Discerning Heart: Exploring the Christian Path,eng,3.72,4670,4670,467,233,467,1167,1868,935,https://example.com/bookcovers/85.jpg,https://example.com/bookcovers/small/85.jpg,"Thriller, Fantasy, Self-help","This is a fictional description for the book 'The Discerning Heart: Exploring the Christian Path' by John Taylor, Michael Brown."
86,86,86,86,1,7283967674,9935249447751,"James Miller, Sarah Thomas",1991.0,India and Israel against Islamic terror,India and Israel against Islamic terror,eng,3.54,1847,1847,184,92,184,461,738,372,https://example.com/bookcovers/86.jpg,https://example.com/bookcovers/small/86.jpg,"Young Adult, Romance, Science Fiction","This is a fictional description for the book 'India and Israel against Islamic terror' by James Miller, Sarah Thomas."
87,87,87,87,1,1140165423,4818538363238,"James Brown, David Johnson",1916.0,Walking and climbing,Walking and climbing,eng,3.59,7856,7856,785,392,785,1964,3142,1573,https://example.com/bookcovers/87.jpg,https://example.com/bookcovers/small/87.jpg,"Biography, Young Adult","This is a fictional description for the book 'Walking and climbing' by James Brown, David Johnson."
88,88,88,88,1,6150634254,2669902148503,"Robert Davis, James Miller, Michael Moore",2015.0,ASURA SOVEREIGN 30,ASURA SOVEREIGN 30,eng,1.77,4760,4760,476,1428,1190,952,714,476,https://example.com/bookcovers/88.jpg,https://example.com/bookcovers/small/88.jpg,"Horror, Science Fiction, Non-fiction","This is a fictional description for the book 'ASURA SOVEREIGN 30' by Robert Davis, James Miller, Michael Moore."
89,89,89,89,1,0073329292,9646532527045,"Jennifer Brown, Michelle Thomas, Linda Smith",1903.0,"When Church Stops Working: A Future for Your Congregation beyond More Money, Programs, and Innovation","When Church Stops Working: A Future for Your Congregation beyond More Money, Programs, and Innovation",eng,2.01,8848,8848,884,2654,2212,1769,1327,886,https://example.com/bookcovers/89.jpg,https://example.com/bookcovers/small/89.jpg,"Biography, Literary Fiction, Historical Fiction","This is a fictional description for the book 'When Church Stops Working: A Future for Your Congregation beyond More Money, Programs, and Innovation' by Jennifer Brown, Michelle Thomas, Linda Smith."
90,90,90,90,1,9477390150,7814001175369,"Michael Anderson, Sarah Davis",2019.0,Snap,Snap,eng,1.92,3276,3276,327,982,819,655,491,329,https://example.com/bookcovers/90.jpg,https://example.com/bookcovers/small/90.jpg,"Young Adult, Self-help, Horror","This is a fictional description for the book 'Snap' by Michael Anderson, Sarah Davis."
91,91,91,91,1,1686901690,7616461241076,"Michael Taylor, John Anderson, Sarah Taylor",1946.0,The Wandering Inn: Book 2 - Fae and Fare,The Wandering Inn: Book 2 - Fae and Fare,eng,4.81,1613,1613,161,16,64,161,403,969,https://example.com/bookcovers/91.jpg,https://example.com/bookcovers/small/91.jpg,Science Fiction,"This is a fictional description for the book 'The Wandering Inn: Book 2 - Fae and Fare' by Michael Taylor, John Anderson, Sarah Taylor."
92,92,92,92,1,7002709446,0622307927369,"Emily Moore, Michelle Miller, Linda Anderson",1944.0,Shelter folks,Shelter folks,eng,4.8,2189,2189,218,21,87,218,547,1316,https://example.com/bookcovers/92.jpg,https://example.com/bookcovers/small/92.jpg,"Fantasy, Self-help, Non-fiction","This is a fictional description for the book 'Shelter folks' by Emily Moore, Michelle Miller, Linda Anderson."
93,93,93,93,1,6806939010,4820718955543,David Johnson,1966.0,"The Enlightened Way to Financial Freedom: From Crypto Trading to Private Label, from Startup to Real Estate Investing. The All-in-One Guide to Be Young and Rich","The Enlightened Way to Financial Freedom: From Crypto Trading to Private Label, from Startup to Real Estate Investing. The All-in-One Guide to Be Young and Rich",eng,4.28,2706,2706,270,54,216,405,947,1084,https://example.com/bookcovers/93.jpg,https://example.com/bookcovers/small/93.jpg,"Romance, Mystery","This is a fictional description for the book 'The Enlightened Way to Financial Freedom: From Crypto Trading to Private Label, from Startup to Real Estate Investing. The All-in-One Guide to Be Young and Rich' by David Johnson."
94,94,94,94,1,2232603373,1147391418253,"Michael Brown, John Smith",1914.0,MacLaurin's Lady,MacLaurin's Lady,eng,2.23,6410,6410,641,1923,1602,1282,961,642,https://example.com/bookcovers/94.jpg,https://example.com/bookcovers/small/94.jpg,Young Adult,"This is a fictional description for the book 'MacLaurin's Lady' by Michael Brown, John Smith."
95,95,95,95,1,9981517522,0423139428991,"Michael Brown, Jennifer Thomas",1978.0,The Bay,The Bay,eng,1.11,2994,2994,299,898,748,598,449,301,https://example.com/bookcovers/95.jpg,https://example.com/bookcovers/small/95.jpg,"Romance, Self-help","This is a fictional description for the book 'The Bay' by Michael Brown, Jennifer Thomas."
96,96,96,96,1,7717988203,1915162937515,"Emily Davis, John Thomas",2013.0,The Boyband Murder Mystery,The Boyband Murder Mystery,eng,4.65,6734,6734,673,67,269,673,1683,4042,https://example.com/bookcovers/96.jpg,https://example.com/bookcovers/small/96.jpg,"Biography, Thriller","This is a fictional description for the book 'The Boyband Murder Mystery' by Emily Davis, John Thomas."
97,97,97,97,1,7771034287,9147906601426,Linda Davis,1987.0,Misfortune Cookie,Misfortune Cookie,eng,2.49,9337,9337,933,2801,2334,1867,1400,935,https://example.com/bookcovers/97.jpg,https://example.com/bookcovers/small/97.jpg,"Non-fiction, Horror",This is a fictional description for the book 'Misfortune Cookie' by Linda Davis.
98,98,98,98,1,0547528310,8119901704924,Jennifer Smith,1947.0,"Final supplemental environmental impact statement and proposed land use plan amendments for segments 8 and 9 of the Gateway West 500-kV Transmission Line Project, Idaho","Final supplemental environmental impact statement and proposed land use plan amendments for segments 8 and 9 of the Gateway West 500-kV Transmission Line Project, Idaho",eng,1.36,3891,3891,389,1167,972,778,583,391,https://example.com/bookcovers/98.jpg,https://example.com/bookcovers/small/98.jpg,"Young Adult, Self-help, Horror","This is a fictional description for the book 'Final supplemental environmental impact statement and proposed land use plan amendments for segments 8 and 9 of the Gateway West 500-kV Transmission Line Project, Idaho' by Jennifer Smith."
99,99,99,99,1,7995659289,0064864944448,John Brown,1941.0,The Liturgy of Life: The Interrelationship of Sunday Eucharist and Everyday Worship Practices,The Liturgy of Life: The Interrelationship of Sunday Eucharist and Everyday Worship Practices,eng,1.54,5847,5847,584,1754,1461,1169,877,586,https://example.com/bookcovers/99.jpg,https://example.com/bookcovers/small/99.jpg,"Science Fiction, Fantasy",This is a fictional description for the book 'The Liturgy of Life: The Interrelationship of Sunday Eucharist and Everyday Worship Practices' by John Brown.
100,100,100,100,1,1900643879,9715797651616,"Robert Miller, Emily Taylor",1936.0,The Height of the Scream,The Height of the Scream,eng,1.24,6487,6487,648,1946,1621,1297,973,650,https://example.com/bookcovers/100.jpg,https://example.com/bookcovers/small/100.jpg,"Thriller, Self-help, Mystery","This is a fictional description for the book 'The Height of the Scream' by Robert Miller, Emily Taylor."
101,101,101,101,1,6744025749,0886873947922,"Linda Taylor, Robert Davis, Michelle Anderson",1953.0,Woodrow Wilson,Woodrow Wilson,eng,2.46,491,491,49,147,122,98,73,51,https://example.com/bookcovers/101.jpg,https://example.com/bookcovers/small/101.jpg,Non-fiction,"This is a fictional description for the book 'Woodrow Wilson' by Linda Taylor, Robert Davis, Michelle Anderson."
102,102,102,102,1,9094978559,1498492202995,Jennifer Brown,1996.0,"Hallo, hier bin ich!","Hallo, hier bin ich!",eng,3.99,2720,2720,272,136,272,680,1088,544,https://example.com/bookcovers/102.jpg,https://example.com/bookcovers/small/102.jpg,"Biography, Mystery","This is a fictional description for the book 'Hallo, hier bin ich!' by Jennifer Brown."
103,103,103,103,1,9911348428,3705367133668,"Jennifer Wilson, Robert Miller, James Thomas",1970.0,Die Prüfungen der Engel,Die Prüfungen der Engel,eng,2.81,442,442,44,132,110,88,66,46,https://example.com/bookcovers/103.jpg,https://example.com/bookcovers/small/103.jpg,Non-fiction,"This is a fictional description for the book 'Die Prüfungen der Engel' by Jennifer Wilson, Robert Miller, James Thomas."
104,104,104,104,1,9143349316,6725971545643,"Michael Thomas, Robert Anderson, Linda Brown",2021.0,A Life's Work: Learning to Overrule My Mindless Brain,A Life's Work: Learning to Overrule My Mindless Brain,eng,3.98,6406,6406,640,320,640,1601,2562,1283,https://example.com/bookcovers/104.jpg,https://example.com/bookcovers/small/104.jpg,"Science Fiction, Non-fiction","This is a fictional description for the book 'A Life's Work: Learning to Overrule My Mindless Brain' by Michael Thomas, Robert Anderson, Linda Brown."
105,105,105,105,1,5841747744,8478365598595,"John Thomas, Michael Taylor, Jennifer Smith",2016.0,A Bag of Bones N' Chocolate Biscuits,A Bag of Bones N' Chocolate Biscuits,eng,1.64,8075,8075,807,2422,2018,1615,1211,809,https://example.com/bookcovers/105.jpg,https://example.com/bookcovers/small/105.jpg,"Thriller, Historical Fiction, Fantasy","This is a fictional description for the book 'A Bag of Bones N' Chocolate Biscuits' by John Thomas, Michael Taylor, Jennifer Smith."
